"module name","licenses"
"@babel/plugin-transform-react-jsx-source@7.22.5","MIT"
"@babel/plugin-transform-react-jsx@7.22.5","MIT"
"@babel/plugin-transform-regenerator@7.22.10","MIT"
"@babel/plugin-transform-reserved-words@7.22.5","MIT"
"@babel/plugin-transform-runtime@7.22.10","MIT"
"@babel/plugin-transform-shorthand-properties@7.22.5","MIT"
"@babel/plugin-transform-spread@7.22.5","MIT"
"@babel/plugin-transform-sticky-regex@7.22.5","MIT"
"@babel/plugin-transform-template-literals@7.22.5","MIT"
"@babel/plugin-transform-typeof-symbol@7.22.5","MIT"
"@babel/plugin-transform-typescript@7.22.10","MIT"
"@babel/plugin-transform-unicode-escapes@7.22.10","MIT"
"@babel/plugin-transform-unicode-property-regex@7.22.5","MIT"
"@babel/plugin-transform-unicode-regex@7.22.5","MIT"
"@babel/plugin-transform-unicode-sets-regex@7.22.5","MIT"
"@babel/preset-env@7.22.15","MIT"
"@babel/preset-flow@7.22.5","MIT"
"@babel/preset-modules@0.1.6-no-external-plugins","MIT"
"@babel/preset-typescript@7.22.5","MIT"
"@babel/register@7.22.5","MIT"
"@babel/regjsgen@0.8.0","MIT"
"@babel/runtime@7.22.10","MIT"
"@babel/template@7.22.15","MIT"
"@babel/traverse@7.22.17","MIT"
"@babel/types@7.22.17","MIT"
"@egjs/hammerjs@2.0.17","MIT"
"@emotion/hash@0.8.0","MIT"
"@emotion/is-prop-valid@0.8.8","MIT"
"@emotion/memoize@0.7.4","MIT"
"@emotion/stylis@0.8.5","MIT"
"@emotion/unitless@0.7.5","MIT"
"@expo-google-fonts/roboto@0.2.3","MIT"
"@expo-google-fonts/rubik@0.2.3","MIT"
"@expo/bunyan@4.0.0","MIT"
"@expo/cli@0.10.12","MIT"
"@expo/code-signing-certificates@0.0.5","MIT"
"@expo/config-plugins@7.2.5","MIT"
"@expo/config-types@49.0.0","MIT"
"@expo/config@8.1.2","MIT"
"@expo/dev-server@0.5.5","MIT"
"@expo/devcert@1.1.0","MIT"
"@expo/env@0.0.5","MIT"
"@expo/image-utils@0.3.22","MIT"
"@expo/image-utils@0.3.23","MIT"
"@expo/json-file@8.2.37","MIT"
"@expo/metro-config@0.10.7","MIT"
"@expo/osascript@2.0.33","MIT"
"@expo/package-manager@1.1.1","MIT"
"@expo/plist@0.0.20","MIT"
"@expo/prebuild-config@6.2.6","MIT"
"@expo/rudder-sdk-node@1.1.1","MIT"
"@expo/sdk-runtime-versions@1.0.0","MIT"
"@expo/spawn-async@1.5.0","MIT"
"@expo/spawn-async@1.7.2","MIT"
"@expo/vector-icons@13.0.0","MIT"
"@expo/webpack-config@19.0.0","MIT"
"@expo/xcpretty@4.2.2","BSD-3-Clause"
"@gar/promisify@1.1.3","MIT"
"@graphql-typed-document-node/core@3.2.0","MIT"
"@hapi/hoek@9.3.0","BSD-3-Clause"
"@hapi/topo@5.1.0","BSD-3-Clause"
"@jest/create-cache-key-function@29.6.2","MIT"
"@jest/environment@29.6.2","MIT"
"@jest/fake-timers@29.6.2","MIT"
"@jest/schemas@29.6.3","MIT"
"@jest/types@26.6.2","MIT"
"@jest/types@27.5.1","MIT"
"@jest/types@29.6.1","MIT"
"@jest/types@29.6.3","MIT"
"@jridgewell/gen-mapping@0.3.3","MIT"
"@jridgewell/resolve-uri@3.1.1","MIT"
"@jridgewell/set-array@1.1.2","MIT"
"@jridgewell/source-map@0.3.5","MIT"
"@jridgewell/sourcemap-codec@1.4.15","MIT"
"@jridgewell/trace-mapping@0.3.19","MIT"
"@leichtgewicht/ip-codec@2.0.4","MIT"
"@material-ui/core@4.12.4","MIT"
"@material-ui/icons@4.11.3","MIT"
"@material-ui/styles@4.11.5","MIT"
"@material-ui/system@4.12.2","MIT"
"@material-ui/types@5.1.0","MIT"
"@material-ui/utils@4.11.3","MIT"
"@nodelib/fs.scandir@2.1.5","MIT"
"@nodelib/fs.stat@2.0.5","MIT"
"@nodelib/fs.walk@1.2.8","MIT"
"@npmcli/fs@1.1.1","ISC"
"@npmcli/move-file@1.1.2","MIT"
"@ory/client@0.0.1","Unlicense"
"@ory/expo-login-registration-template@0.5.4-alpha.1.pre.5","Apache*"
"@ory/themes@0.0.21","Apache*"
"@react-native-async-storage/async-storage@1.18.2","MIT"
"@react-native-community/async-storage@1.12.1","MIT"
"@react-native-community/cli-clean@11.3.6","MIT"
"@react-native-community/cli-config@11.3.6","MIT"
"@react-native-community/cli-debugger-ui@11.3.6","MIT"
"@react-native-community/cli-doctor@11.3.6","MIT"
"@react-native-community/cli-hermes@11.3.6","MIT"
"@react-native-community/cli-platform-android@11.3.6","MIT"
"@react-native-community/cli-platform-ios@11.3.6","MIT"
"@react-native-community/cli-plugin-metro@11.3.6","MIT"
"@react-native-community/cli-server-api@11.3.6","MIT"
"@react-native-community/cli-tools@11.3.6","MIT"
"@react-native-community/cli-types@11.3.6","MIT"
"@react-native-community/cli@11.3.6","MIT"
"@react-native-community/masked-view@0.1.11","MIT"
"@react-native/assets-registry@0.72.0","MIT"
"@react-native/codegen@0.72.6","MIT"
"@react-native/gradle-plugin@0.72.11","MIT"
"@react-native/js-polyfills@0.72.1","MIT"
"@react-native/normalize-color@2.1.0","MIT"
"@react-native/normalize-colors@0.72.0","MIT"
"@react-native/virtualized-lists@0.72.8","MIT"
"@react-navigation/core@6.4.9","MIT"
"@react-navigation/elements@1.3.18","MIT"
"@react-navigation/native@6.1.7","MIT"
"@react-navigation/routers@6.1.9","MIT"
"@react-navigation/stack@6.3.17","MIT"
"@redtea/format-axios-error@2.1.1","ISC"
"@segment/loosely-validate-event@2.0.0","MIT*"
"@sentry-internal/tracing@7.52.0","MIT"
"@sentry-internal/tracing@7.52.1","MIT"
"@sentry/browser@7.52.0","MIT"
"@sentry/browser@7.52.1","MIT"
"@sentry/cli@2.17.5","BSD-3-Clause"
"@sentry/core@7.52.0","MIT"
"@sentry/core@7.52.1","MIT"
"@sentry/hub@7.52.0","MIT"
"@sentry/integrations@7.52.0","MIT"
"@sentry/integrations@7.52.1","MIT"
"@sentry/react-native@5.5.0","MIT"
"@sentry/react@7.52.0","MIT"
"@sentry/react@7.52.1","MIT"
"@sentry/replay@7.52.0","MIT"
"@sentry/replay@7.52.1","MIT"
"@sentry/types@7.52.0","MIT"
"@sentry/types@7.52.1","MIT"
"@sentry/utils@7.52.0","MIT"
"@sentry/utils@7.52.1","MIT"
"@sideway/address@4.1.4","BSD-3-Clause"
"@sideway/formula@3.0.1","BSD-3-Clause"
"@sideway/pinpoint@2.0.0","BSD-3-Clause"
"@sinclair/typebox@0.27.8","MIT"
"@sinonjs/commons@3.0.0","BSD-3-Clause"
"@sinonjs/fake-timers@10.3.0","BSD-3-Clause"
"@trysound/sax@0.2.0","ISC"
"@types/body-parser@1.19.2","MIT"
"@types/bonjour@3.5.10","MIT"
"@types/connect-history-api-fallback@1.5.1","MIT"
"@types/connect@3.4.36","MIT"
"@types/eslint-scope@3.7.4","MIT"
"@types/eslint@8.44.2","MIT"
"@types/estree@1.0.1","MIT"
"@types/express-serve-static-core@4.17.36","MIT"
"@types/express@4.17.17","MIT"
"@types/glob@7.2.0","MIT"
"@types/hammerjs@2.0.41","MIT"
"@types/hoist-non-react-statics@3.3.1","MIT"
"@types/html-minifier-terser@6.1.0","MIT"
"@types/http-errors@2.0.1","MIT"
"@types/http-proxy@1.17.11","MIT"
"@types/istanbul-lib-coverage@2.0.4","MIT"
"@types/istanbul-lib-report@3.0.0","MIT"
"@types/istanbul-reports@3.0.1","MIT"
"@types/json-schema@7.0.12","MIT"
"@types/mime@1.3.2","MIT"
"@types/minimatch@5.1.2","MIT"
"@types/node@18.17.5","MIT"
"@types/prop-types@15.7.5","MIT"
"@types/qs@6.9.7","MIT"
"@types/range-parser@1.2.4","MIT"
"@types/react-transition-group@4.4.6","MIT"
"@types/react@18.2.14","MIT"
"@types/retry@0.12.0","MIT"
"@types/scheduler@0.16.3","MIT"
"@types/send@0.17.1","MIT"
"@types/serve-index@1.9.1","MIT"
"@types/serve-static@1.15.2","MIT"
"@types/sockjs@0.3.33","MIT"
"@types/stack-utils@2.0.1","MIT"
"@types/styled-components@5.1.9","MIT"
"@types/ws@8.5.5","MIT"
"@types/yargs-parser@21.0.0","MIT"
"@types/yargs@15.0.15","MIT"
"@types/yargs@16.0.5","MIT"
"@types/yargs@17.0.24","MIT"
"@urql/core@2.3.6","MIT"
"@urql/exchange-retry@0.3.0","MIT"
"@webassemblyjs/ast@1.11.6","MIT"
"@webassemblyjs/floating-point-hex-parser@1.11.6","MIT"
"@webassemblyjs/helper-api-error@1.11.6","MIT"
"@webassemblyjs/helper-buffer@1.11.6","MIT"
"@webassemblyjs/helper-numbers@1.11.6","MIT"
"@webassemblyjs/helper-wasm-bytecode@1.11.6","MIT"
"@webassemblyjs/helper-wasm-section@1.11.6","MIT"
"@webassemblyjs/ieee754@1.11.6","MIT"
"@webassemblyjs/leb128@1.11.6","Apache-2.0"
"@webassemblyjs/utf8@1.11.6","MIT"
"@webassemblyjs/wasm-edit@1.11.6","MIT"
"@webassemblyjs/wasm-gen@1.11.6","MIT"
"@webassemblyjs/wasm-opt@1.11.6","MIT"
"@webassemblyjs/wasm-parser@1.11.6","MIT"
"@webassemblyjs/wast-printer@1.11.6","MIT"
"@xmldom/xmldom@0.7.13","MIT"
"@xmldom/xmldom@0.8.10","MIT"
"@xtuc/ieee754@1.2.0","BSD-3-Clause"
"@xtuc/long@4.2.2","Apache-2.0"
"abab@2.0.6","BSD-3-Clause"
"abort-controller@3.0.0","MIT"
"accepts@1.3.8","MIT"
"acorn-import-assertions@1.9.0","MIT"
"acorn@8.10.0","MIT"
"agent-base@6.0.2","MIT"
"aggregate-error@3.1.0","MIT"
"ajv-formats@2.1.1","MIT"
"ajv-keywords@3.5.2","MIT"
"ajv-keywords@5.1.0","MIT"
"ajv@6.12.6","MIT"
"ajv@8.12.0","MIT"
"anser@1.4.10","MIT"
"ansi-escapes@4.3.2","MIT"
"ansi-fragments@0.2.1","MIT"
"ansi-html-community@0.0.8","Apache-2.0"
"ansi-regex@4.1.1","MIT"
"ansi-regex@5.0.1","MIT"
"ansi-styles@3.2.1","MIT"
"ansi-styles@4.3.0","MIT"
"ansi-styles@5.2.0","MIT"
"any-promise@1.3.0","MIT"
"anymatch@3.1.3","ISC"
"appdirsjs@1.2.7","MIT"
"application-config-path@0.1.1","MIT"
"arg@4.1.0","MIT"
"argparse@1.0.10","MIT"
"argparse@2.0.1","Python-2.0"
"array-flatten@1.1.1","MIT"
"array-flatten@2.1.2","MIT"
"array-union@1.0.2","MIT"
"array-union@2.1.0","MIT"
"array-union@3.0.1","MIT"
"array-uniq@1.0.3","MIT"
"asap@2.0.6","MIT"
"ast-types@0.15.2","MIT"
"astral-regex@1.0.0","MIT"
"async-limiter@1.0.1","MIT"
"async@3.2.4","MIT"
"asynckit@0.4.0","MIT"
"at-least-node@1.0.0","ISC"
"axios@0.21.4","MIT"
"babel-core@7.0.0-bridge.0","MIT"
"babel-loader@8.3.0","MIT"
"babel-plugin-module-resolver@5.0.0","MIT"
"babel-plugin-polyfill-corejs2@0.4.5","MIT"
"babel-plugin-polyfill-corejs3@0.8.3","MIT"
"babel-plugin-polyfill-regenerator@0.5.2","MIT"
"babel-plugin-react-native-web@0.18.12","MIT"
"babel-plugin-styled-components@2.1.4","MIT"
"babel-plugin-syntax-trailing-function-commas@7.0.0-beta.0","MIT"
"babel-plugin-transform-flow-enums@0.0.2","MIT"
"babel-preset-expo@9.5.2","MIT"
"babel-preset-fbjs@3.4.0","MIT"
"balanced-match@1.0.2","MIT"
"base64-js@1.5.1","MIT"
"batch@0.6.1","MIT"
"better-opn@3.0.2","MIT"
"big-integer@1.6.51","Unlicense"
"big.js@5.2.2","MIT"
"binary-extensions@2.2.0","MIT"
"bl@4.1.0","MIT"
"blueimp-md5@2.19.0","MIT"
"body-parser@1.20.1","MIT"
"body-parser@1.20.2","MIT"
"bonjour-service@1.1.1","MIT"
"boolbase@1.0.0","ISC"
"bplist-creator@0.1.0","MIT"
"bplist-parser@0.3.1","MIT"
"bplist-parser@0.3.2","MIT"
"brace-expansion@1.1.11","MIT"
"brace-expansion@2.0.1","MIT"
"braces@3.0.2","MIT"
"browserslist@4.21.10","MIT"
"bser@2.1.1","Apache-2.0"
"buffer-alloc-unsafe@1.1.0","MIT"
"buffer-alloc@1.2.0","MIT"
"buffer-fill@1.0.0","MIT"
"buffer-from@1.1.2","MIT"
"buffer@5.7.1","MIT"
"builtins@1.0.3","MIT"
"bytes@3.0.0","MIT"
"bytes@3.1.2","MIT"
"cacache@15.3.0","ISC"
"call-bind@1.0.2","MIT"
"caller-callsite@2.0.0","MIT"
"caller-path@2.0.0","MIT"
"callsites@2.0.0","MIT"
"camel-case@4.1.2","MIT"
"camelcase@5.3.1","MIT"
"camelcase@6.3.0","MIT"
"camelize@1.0.1","MIT"
"caniuse-api@3.0.0","MIT"
"caniuse-lite@1.0.30001520","CC-BY-4.0"
"chalk@2.4.2","MIT"
"chalk@4.1.2","MIT"
"charenc@0.0.2","BSD-3-Clause"
"chokidar@3.5.3","MIT"
"chownr@2.0.0","ISC"
"chrome-trace-event@1.0.3","MIT"
"ci-info@2.0.0","MIT"
"ci-info@3.8.0","MIT"
"clean-css@5.3.2","MIT"
"clean-stack@2.2.0","MIT"
"clean-webpack-plugin@4.0.0","MIT"
"cli-cursor@2.1.0","MIT"
"cli-cursor@3.1.0","MIT"
"cli-spinners@2.9.0","MIT"
"cliui@6.0.0","ISC"
"cliui@8.0.1","ISC"
"clone-deep@4.0.1","MIT"
"clone@1.0.4","MIT"
"clone@2.1.2","MIT"
"clsx@1.2.1","MIT"
"color-convert@1.9.3","MIT"
"color-convert@2.0.1","MIT"
"color-name@1.1.3","MIT"
"color-name@1.1.4","MIT"
"color-string@1.9.1","MIT"
"color@4.2.3","MIT"
"colord@2.9.3","MIT"
"colorette@1.4.0","MIT"
"colorette@2.0.20","MIT"
"colors@1.4.0","MIT"
"combined-stream@1.0.8","MIT"
"command-exists@1.2.9","MIT"
"commander@2.13.0","MIT"
"commander@2.20.0","MIT"
"commander@2.20.3","MIT"
"commander@4.1.1","MIT"
"commander@7.2.0","MIT"
"commander@8.3.0","MIT"
"commander@9.5.0","MIT"
"commondir@1.0.1","MIT"
"compare-urls@2.0.0","MIT"
"compare-versions@3.6.0","MIT"
"component-type@1.2.1","MIT"
"compressible@2.0.18","MIT"
"compression@1.7.4","MIT"
"concat-map@0.0.1","MIT"
"connect-history-api-fallback@2.0.0","MIT"
"connect@3.7.0","MIT"
"content-disposition@0.5.4","MIT"
"content-type@1.0.5","MIT"
"convert-source-map@1.9.0","MIT"
"convert-source-map@2.0.0","MIT"
"cookie-signature@1.0.6","MIT"
"cookie@0.5.0","MIT"
"copy-webpack-plugin@10.2.4","MIT"
"core-js-compat@3.32.0","MIT"
"core-util-is@1.0.3","MIT"
"cosmiconfig@5.2.1","MIT"
"cross-fetch@3.1.8","MIT"
"cross-spawn@6.0.5","MIT"
"cross-spawn@7.0.3","MIT"
"crypt@0.0.2","BSD-3-Clause"
"crypto-random-string@1.0.0","MIT"
"crypto-random-string@2.0.0","MIT"
"css-color-keywords@1.0.0","ISC"
"css-declaration-sorter@6.4.1","ISC"
"css-in-js-utils@3.1.0","MIT"
"css-loader@6.8.1","MIT"
"css-minimizer-webpack-plugin@3.4.1","MIT"
"css-select@4.3.0","BSD-2-Clause"
"css-to-react-native@3.2.0","MIT"
"css-tree@1.1.3","MIT"
"css-vendor@2.0.8","MIT"
"css-what@6.1.0","BSD-2-Clause"
"cssesc@3.0.0","MIT"
"cssnano-preset-default@5.2.14","MIT"
"cssnano-utils@3.1.0","MIT"
"cssnano@5.1.15","MIT"
"csso@4.2.0","MIT"
"csstype@2.6.21","MIT"
"csstype@3.1.2","MIT"
"dag-map@1.0.2","MIT"
"dayjs@1.11.9","MIT"
"debug@2.6.9","MIT"
"debug@3.2.7","MIT"
"debug@4.3.4","MIT"
"decamelize@1.2.0","MIT"
"decode-uri-component@0.2.2","MIT"
"deep-assign@3.0.0","MIT"
"deep-extend@0.6.0","MIT"
"deepmerge@4.3.1","MIT"
"default-gateway@4.2.0","BSD-2-Clause"
"default-gateway@6.0.3","BSD-2-Clause"
"defaults@1.0.4","MIT"
"define-lazy-prop@2.0.0","MIT"
"del@4.1.1","MIT"
"del@6.1.1","MIT"
"delayed-stream@1.0.0","MIT"
"denodeify@1.2.1","MIT"
"depd@1.1.2","MIT"
"depd@2.0.0","MIT"
"deprecated-react-native-prop-types@4.1.0","MIT"
"destroy@1.2.0","MIT"
"detect-libc@1.0.3","Apache-2.0"
"detect-node@2.1.0","MIT"
"dir-glob@3.0.1","MIT"
"dns-equal@1.0.0","MIT"
"dns-packet@5.6.1","MIT"
"dom-converter@0.2.0","MIT"
"dom-helpers@5.2.1","MIT"
"dom-serializer@1.4.1","MIT"
"domelementtype@2.3.0","BSD-2-Clause"
"domhandler@4.3.1","BSD-2-Clause"
"domutils@2.8.0","BSD-2-Clause"
"dot-case@3.0.4","MIT"
"dotenv-expand@10.0.0","BSD-2-Clause"
"dotenv@16.0.3","BSD-2-Clause"
"ee-first@1.1.1","MIT"
"electron-to-chromium@1.4.491","ISC"
"emoji-regex@8.0.0","MIT"
"emojis-list@3.0.0","MIT"
"encodeurl@1.0.2","MIT"
"end-of-stream@1.4.4","MIT"
"enhanced-resolve@5.15.0","MIT"
"entities@2.2.0","BSD-2-Clause"
"env-editor@0.4.2","MIT"
"envinfo@7.10.0","MIT"
"eol@0.9.1","MIT"
"error-ex@1.3.2","MIT"
"error-stack-parser@2.1.4","MIT"
"errorhandler@1.5.1","MIT"
"es-module-lexer@1.3.1","MIT"
"escalade@3.1.1","MIT"
"escape-html@1.0.3","MIT"
"escape-string-regexp@1.0.5","MIT"
"escape-string-regexp@2.0.0","MIT"
"escape-string-regexp@4.0.0","MIT"
"eslint-scope@5.1.1","BSD-2-Clause"
"esprima@4.0.1","BSD-2-Clause"
"esrecurse@4.3.0","BSD-2-Clause"
"estraverse@4.3.0","BSD-2-Clause"
"estraverse@5.3.0","BSD-2-Clause"
"esutils@2.0.3","BSD-2-Clause"
"etag@1.8.1","MIT"
"event-target-shim@5.0.1","MIT"
"eventemitter3@4.0.7","MIT"
"events@3.3.0","MIT"
"exec-async@2.2.0","MIT"
"execa@1.0.0","MIT"
"execa@5.1.1","MIT"
"expo-application@5.3.0","MIT"
"expo-asset@8.10.1","MIT"
"expo-auth-session@5.0.2","MIT"
"expo-constants@14.4.2","MIT"
"expo-crypto@12.4.1","MIT"
"expo-device@5.4.0","MIT"
"expo-eas-client@0.6.0","MIT"
"expo-file-system@15.4.4","MIT"
"expo-font@11.4.0","MIT"
"expo-json-utils@0.7.1","MIT"
"expo-keep-awake@12.3.0","MIT"
"expo-linking@5.0.2","MIT"
"expo-manifests@0.7.1","MIT"
"expo-modules-autolinking@1.5.1","MIT"
"expo-modules-core@1.5.11","MIT"
"expo-pwa@0.0.127","MIT"
"expo-random@13.2.0","MIT"
"expo-secure-store@12.3.1","MIT"
"expo-status-bar@1.6.0","MIT"
"expo-structured-headers@3.3.0","MIT"
"expo-updates-interface@0.10.1","MIT"
"expo-updates@0.18.12","MIT"
"expo-web-browser@12.3.2","MIT"
"expo@49.0.10","MIT"
"express@4.18.2","MIT"
"fast-deep-equal@3.1.3","MIT"
"fast-glob@3.3.1","MIT"
"fast-json-stable-stringify@2.1.0","MIT"
"fast-loops@1.1.3","MIT"
"fast-safe-stringify@2.1.1","MIT"
"fast-xml-parser@4.2.7","MIT"
"fastq@1.15.0","ISC"
"faye-websocket@0.11.4","Apache-2.0"
"fb-watchman@2.0.2","Apache-2.0"
"fbemitter@3.0.0","BSD-3-Clause"
"fbjs-css-vars@1.0.2","MIT"
"fbjs@3.0.5","MIT"
"fecha@4.2.3","MIT"
"fetch-retry@4.1.1","MIT"
"fill-range@7.0.1","MIT"
"filter-obj@1.1.0","MIT"
"finalhandler@1.1.2","MIT"
"finalhandler@1.2.0","MIT"
"find-babel-config@2.0.0","MIT"
"find-cache-dir@2.1.0","MIT"
"find-cache-dir@3.3.2","MIT"
"find-up@3.0.0","MIT"
"find-up@4.1.0","MIT"
"find-up@5.0.0","MIT"
"find-yarn-workspace-root@2.0.0","Apache-2.0"
"flow-enums-runtime@0.0.5","MIT"
"flow-parser@0.206.0","MIT"
"follow-redirects@1.15.2","MIT"
"fontfaceobserver@2.3.0","BSD-2-Clause"
"form-data@3.0.1","MIT"
"forwarded@0.2.0","MIT"
"freeport-async@2.0.0","MIT"
"fresh@0.5.2","MIT"
"fs-extra@8.1.0","MIT"
"fs-extra@9.0.0","MIT"
"fs-extra@9.1.0","MIT"
"fs-minipass@2.1.0","ISC"
"fs-monkey@1.0.4","Unlicense"
"fs.realpath@1.0.0","ISC"
"function-bind@1.1.1","MIT"
"gensync@1.0.0-beta.2","MIT"
"get-caller-file@2.0.5","ISC"
"get-intrinsic@1.2.1","MIT"
"get-port@3.2.0","MIT"
"get-stream@4.1.0","MIT"
"get-stream@6.0.1","MIT"
"getenv@1.0.0","MIT"
"glob-parent@5.1.2","ISC"
"glob-parent@6.0.2","ISC"
"glob-to-regexp@0.4.1","BSD-2-Clause"
"glob@6.0.4","ISC"
"glob@7.1.6","ISC"
"glob@8.1.0","ISC"
"globals@11.12.0","MIT"
"globby@11.1.0","MIT"
